ID,PERMI,  PERMIT_TYPE
1664739,100103652,PERMIT - ELECTRIC WIRING
1664742,100103653,PERMIT - EASY PERMIT PROCESS
1664743,100103654,PERMIT - ELECTRIC WIRING
1664744,100103655,PERMIT - EASY PERMIT PROCESS
1664746,100103656,PERMIT - ELECTRIC WIRING
1664747,100103657,PERMIT - ELECTRIC WIRING
1664752,100103659,PERMIT - ELECTRIC WIRING
1664753,100103660,PERMIT - SIGNS
1664754,100103661,PERMIT - ELECTRIC WIRING
1664755,100103662,PERMIT - ELECTRIC WIRING
1664788,100103682,PERMIT - SIGNS
1664758,100103664,PERMIT - NEW CONSTRUCTION
1664759,100103665,PERMIT - EASY PERMIT PROCESS
1664760,100103666,PERMIT - ELECTRIC WIRING
1664761,100103667,PERMIT - EASY PERMIT PROCESS
1664762,100103668,PERMIT - RENOVATION/ALTERATION
1664764,100103669,PERMIT - ELECTRIC WIRING
1664768,100103671,PERMIT - SCAFFOLDING
1664770,100103672,PERMIT - ELECTRIC WIRING
1664772,100103673,PERMIT - ELECTRIC WIRING
1664776,100103674,PERMIT - ELECTRIC WIRING
1664777,100103675,PERMIT - PORCH CONSTRUCTION
1664780,100103676,PERMIT - EASY PERMIT PROCESS
1664791,100103684,PERMIT - PORCH CONSTRUCTION
1664793,100103685,PERMIT - ELECTRIC WIRING
1664794,100103686,PERMIT - SIGNS
1664795,100103687,PERMIT - ELECTRIC WIRING
1664799,100103688,PERMIT - SIGNS
1664800,100103689,PERMIT - EASY PERMIT PROCESS
1664801,100103690,PERMIT - ELECTRIC WIRING
1664804,100103691,PERMIT - PORCH CONSTRUCTION
1664808,100103692,PERMIT - SIGNS
1664809,100103693,PERMIT - ELECTRIC WIRING
1664811,100103694,PERMIT - NEW CONSTRUCTION
1664812,100103695,PERMIT - NEW CONSTRUCTION
1664815,100103697,PERMIT - PORCH CONSTRUCTION
1664816,100103698,PERMIT - PORCH CONSTRUCTION
1664817,100103699,PERMIT - ELECTRIC WIRING
1664820,100103700,PERMIT - RENOVATION/ALTERATION
1664821,100103701,PERMIT - ELECTRIC WIRING
1664822,100103702,PERMIT - EASY PERMIT PROCESS
1664823,100103703,PERMIT - EASY PERMIT PROCESS
1664826,100103704,PERMIT - SIGNS
1664828,100103705,PERMIT - ELECTRIC WIRING
1664829,100103706,PERMIT - EASY PERMIT PROCESS
1664831,100103707,PERMIT - ELECTRIC WIRING
1664835,100103708,PERMIT - ELECTRIC WIRING
1664838,100103709,PERMIT - SIGNS
1664840,100103710,PERMIT - PORCH CONSTRUCTION
1664845,100103711,PERMIT - NEW CONSTRUCTION
1664849,100103712,PERMIT - ELECTRIC WIRING
1664850,100103713,PERMIT - ELECTRIC WIRING
1664852,100103714,PERMIT - ELECTRIC WIRING
1664854,100103715,PERMIT - ELECTRIC WIRING
1664855,100103716,PERMIT - EASY PERMIT PROCESS
1664859,100103717,PERMIT - ELECTRIC WIRING
1664862,100103719,PERMIT - ELECTRIC WIRING
1664864,100103720,PERMIT - ELECTRIC WIRING
1664866,100103721,PERMIT - ELECTRIC WIRING
1664870,100103722,PERMIT - ELECTRIC WIRING
1664871,100103723,PERMIT - RENOVATION/ALTERATION
1664872,100103724,PERMIT - EASY PERMIT PROCESS
1664873,100103725,PERMIT - RENOVATION/ALTERATION
1664876,100103726,PERMIT - ELECTRIC WIRING
1664878,100103727,PERMIT - ELECTRIC WIRING
1664879,100103728,PERMIT - ELECTRIC WIRING
1664884,100103729,PERMIT - ELECTRIC WIRING
1664885,100103730,PERMIT - SIGNS
1664888,100103732,PERMIT - ELECTRIC WIRING
1664889,100103733,PERMIT - ELECTRIC WIRING
1664890,100103734,PERMIT - ELECTRIC WIRING
1664891,100103735,PERMIT - EASY PERMIT PROCESS
1664892,100103736,PERMIT - ELECTRIC WIRING
1664893,100103737,PERMIT - PORCH CONSTRUCTION
1664896,100103739,PERMIT - ELECTRIC WIRING
1664919,100103759,PERMIT - SIGNS
1664956,100103788,PERMIT - PORCH CONSTRUCTION
1664898,100103741,PERMIT - RENOVATION/ALTERATION
1664899,100103742,PERMIT - RENOVATION/ALTERATION
1664901,100103743,PERMIT - EASY PERMIT PROCESS
1664903,100103745,PERMIT - EASY PERMIT PROCESS
1664905,100103747,PERMIT - SIGNS
1664906,100103748,PERMIT - ELECTRIC WIRING
1664907,100103749,PERMIT - NEW CONSTRUCTION
1664909,100103751,PERMIT - SIGNS
1664912,100103753,PERMIT - SIGNS
1664914,100103755,PERMIT - NEW CONSTRUCTION
1664915,100103756,PERMIT - SIGNS
1664918,100103758,PERMIT - EASY PERMIT PROCESS
1664920,100103760,PERMIT - ELECTRIC WIRING
1664921,100103761,PERMIT - ELECTRIC WIRING
1664922,100103762,PERMIT - ELECTRIC WIRING
1664923,100103763,PERMIT - ELECTRIC WIRING
1664924,100103764,PERMIT - ELECTRIC WIRING
1664925,100103765,PERMIT - RENOVATION/ALTERATION
1664927,100103766,PERMIT - SIGNS
1664928,100103767,PERMIT - ELECTRIC WIRING
1664929,100103768,PERMIT - RENOVATION/ALTERATION
1664930,100103769,PERMIT - SCAFFOLDING
1664932,100103770,PERMIT - RENOVATION/ALTERATION
1664933,100103771,PERMIT - RENOVATION/ALTERATION
1664934,100103772,PERMIT - SIGNS
1664936,100103773,PERMIT - EASY PERMIT PROCESS
1664937,100103774,PERMIT - EASY PERMIT PROCESS
1664938,100103775,PERMIT - ELECTRIC WIRING
1664939,100103776,PERMIT - SIGNS
1664940,100103777,PERMIT - SIGNS
1664941,100103778,PERMIT - PORCH CONSTRUCTION
1664943,100103779,PERMIT - SIGNS
1664944,100103780,PERMIT - PORCH CONSTRUCTION
1664947,100103781,PERMIT - ELECTRIC WIRING
1664948,100103782,PERMIT - SIGNS
1664949,100103783,PERMIT - SIGNS
1664950,100103784,PERMIT - ELECTRIC WIRING
1664952,100103785,PERMIT - PORCH CONSTRUCTION
1664954,100103786,PERMIT - ELECTRIC WIRING
1664955,100103787,PERMIT - ELECTRIC WIRING
1664962,100103790,PERMIT - RENOVATION/ALTERATION
1664964,100103791,PERMIT - ELECTRIC WIRING
1664965,100103792,PERMIT - ELECTRIC WIRING
1664967,100103793,PERMIT - SIGNS
1664968,100103794,PERMIT - ELECTRIC WIRING
1664970,100103795,PERMIT - SIGNS
1664972,100103796,PERMIT - NEW CONSTRUCTION
1664973,100103797,PERMIT - EASY PERMIT PROCESS
1664975,100103798,PERMIT - EASY PERMIT PROCESS
1664976,100103799,PERMIT - ELECTRIC WIRING
1664981,100103802,PERMIT - ELECTRIC WIRING
1664982,100103803,PERMIT - ELECTRIC WIRING
1664983,100103804,PERMIT - EASY PERMIT PROCESS
1664985,100103806,PERMIT - RENOVATION/ALTERATION
1664987,100103807,PERMIT - ELECTRIC WIRING
1664988,100103808,PERMIT - SIGNS
1664989,100103809,PERMIT - EASY PERMIT PROCESS
1664990,100103810,PERMIT - ELECTRIC WIRING
1664991,100103811,PERMIT - SIGNS
1664992,100103812,PERMIT - ELECTRIC WIRING
1664993,100103813,PERMIT - EASY PERMIT PROCESS
1664994,100103814,PERMIT - ELECTRIC WIRING
1664995,100103815,PERMIT - EASY PERMIT PROCESS
1664996,100103816,PERMIT - ELECTRIC WIRING
1664997,100103817,PERMIT - SIGNS
1665001,100103819,PERMIT - EASY PERMIT PROCESS
1665002,100103820,PERMIT - SIGNS
1665003,100103821,PERMIT - ELECTRIC WIRING
1665004,100103822,PERMIT - EASY PERMIT PROCESS
1665005,100103823,PERMIT - ELECTRIC WIRING
1665006,100103824,PERMIT - ELECTRIC WIRING
1665007,100103825,PERMIT - EASY PERMIT PROCESS
1665008,100103826,PERMIT - RENOVATION/ALTERATION
1665009,100103827,PERMIT - SIGNS
1665010,100103828,PERMIT - ELECTRIC WIRING
1665011,100103829,PERMIT - EASY PERMIT PROCESS
1665012,100103830,PERMIT - EASY PERMIT PROCESS
1665014,100103831,PERMIT - EASY PERMIT PROCESS
1665032,100103846,PERMIT - ELECTRIC WIRING
1665278,100103954,PERMIT - WRECKING/DEMOLITION
1665015,100103832,PERMIT - NEW CONSTRUCTION
1665016,100103833,PERMIT - ELECTRIC WIRING
1665017,100103834,PERMIT - SIGNS
1665018,100103835,PERMIT - ELECTRIC WIRING
1665019,100103836,PERMIT - ELECTRIC WIRING
1665020,100103837,PERMIT - SIGNS
1665022,100103838,PERMIT - ELECTRIC WIRING
1665023,100103839,PERMIT - SIGNS
1665024,100103840,PERMIT - EASY PERMIT PROCESS
1665026,100103841,PERMIT - SIGNS
1665027,100103842,PERMIT - SIGNS
1665028,100103843,PERMIT - EASY PERMIT PROCESS
1665029,100103844,PERMIT - SIGNS
1665030,100103845,PERMIT - SIGNS
1665034,100103848,PERMIT - RENOVATION/ALTERATION
1665035,100103849,PERMIT - ELECTRIC WIRING
1665038,100103851,PERMIT - RENOVATION/ALTERATION
1665040,100103852,PERMIT - EASY PERMIT PROCESS
1665041,100103853,PERMIT - ELECTRIC WIRING
1665042,100103854,PERMIT - ELECTRIC WIRING
1665044,100103856,PERMIT - ELECTRIC WIRING
1665048,100103857,PERMIT - RENOVATION/ALTERATION
1665049,100103858,PERMIT - RENOVATION/ALTERATION
1665096,100103860,PERMIT - PORCH CONSTRUCTION
1665102,100103861,PERMIT - EASY PERMIT PROCESS
1665117,100103867,PERMIT - RENOVATION/ALTERATION
1665139,100103868,PERMIT - NEW CONSTRUCTION
1665142,100103869,PERMIT - PORCH CONSTRUCTION
1665180,100103887,PERMIT - ELECTRIC WIRING
1665181,100103888,PERMIT - ELECTRIC WIRING
1665182,100103889,PERMIT - RENOVATION/ALTERATION
1665183,100103890,PERMIT - NEW CONSTRUCTION
1665186,100103893,PERMIT - RENOVATION/ALTERATION
1665187,100103894,PERMIT - RENOVATION/ALTERATION
1665201,100103907,PERMIT - RENOVATION/ALTERATION
1665207,100103908,PERMIT - EASY PERMIT PROCESS
1665208,100103909,PERMIT - EASY PERMIT PROCESS
1665215,100103914,PERMIT - RENOVATION/ALTERATION
1665218,100103916,PERMIT - SCAFFOLDING
1665227,100103921,PERMIT - RENOVATION/ALTERATION
1665230,100103923,PERMIT - RENOVATION/ALTERATION
1665231,100103924,PERMIT - SCAFFOLDING
1665235,100103926,PERMIT - EASY PERMIT PROCESS
1665236,100103927,PERMIT - ELECTRIC WIRING
1665237,100103928,PERMIT - PORCH CONSTRUCTION
1665239,100103929,PERMIT - WRECKING/DEMOLITION
1665242,100103931,PERMIT - RENOVATION/ALTERATION
1665244,100103932,PERMIT - RENOVATION/ALTERATION
1665246,100103933,PERMIT - SCAFFOLDING
1665248,100103934,PERMIT - ELECTRIC WIRING
1665249,100103935,PERMIT - ELECTRIC WIRING
1665253,100103936,PERMIT - ELECTRIC WIRING
1665255,100103937,PERMIT - EASY PERMIT PROCESS
1665256,100103938,PERMIT - RENOVATION/ALTERATION
1665258,100103939,PERMIT - RENOVATION/ALTERATION
1665260,100103940,PERMIT - RENOVATION/ALTERATION
1665276,100103952,PERMIT - ELECTRIC WIRING
1665261,100103941,PERMIT - NEW CONSTRUCTION
1665263,100103942,PERMIT - WRECKING/DEMOLITION
1665265,100103943,PERMIT - WRECKING/DEMOLITION
1665267,100103944,PERMIT - RENOVATION/ALTERATION
1665268,100103945,PERMIT - EASY PERMIT PROCESS
1665269,100103946,PERMIT - RENOVATION/ALTERATION
1665270,100103947,PERMIT - NEW CONSTRUCTION
1665271,100103948,PERMIT - ELECTRIC WIRING
1665272,100103949,PERMIT - EASY PERMIT PROCESS
1665273,100103950,PERMIT - RENOVATION/ALTERATION
1665280,100103956,PERMIT - EASY PERMIT PROCESS
1665281,100103957,PERMIT - PORCH CONSTRUCTION
1665283,100103958,PERMIT - NEW CONSTRUCTION
1665282,100103959,PERMIT - NEW CONSTRUCTION
1665284,100103960,PERMIT - PORCH CONSTRUCTION
1665285,100103961,PERMIT - PORCH CONSTRUCTION
1665287,100103963,PERMIT - EASY PERMIT PROCESS
1665289,100103964,PERMIT - EASY PERMIT PROCESS
1665290,100103965,PERMIT - ELECTRIC WIRING
1665295,100103969,PERMIT - SCAFFOLDING
1665299,100103971,PERMIT - EASY PERMIT PROCESS
1665301,100103972,PERMIT - ELECTRIC WIRING
1665302,100103973,PERMIT - PORCH CONSTRUCTION
1665306,100103975,PERMIT - RENOVATION/ALTERATION
1665312,100103978,PERMIT - RENOVATION/ALTERATION
1665313,100103979,PERMIT - ELECTRIC WIRING
1665315,100103980,PERMIT - EASY PERMIT PROCESS
1665317,100103981,PERMIT - EASY PERMIT PROCESS
1665328,100103983,PERMIT - RENOVATION/ALTERATION
1665331,100103984,PERMIT - NEW CONSTRUCTION
1665333,100103985,PERMIT - ELECTRIC WIRING
1665334,100103986,PERMIT - EASY PERMIT PROCESS
1665335,100103987,PERMIT - WRECKING/DEMOLITION
1665340,100103991,PERMIT - WRECKING/DEMOLITION
1665344,100103992,PERMIT - EASY PERMIT PROCESS
1665346,100103993,PERMIT - EASY PERMIT PROCESS
1665347,100103994,PERMIT - ELECTRIC WIRING
1665349,100103995,PERMIT - EASY PERMIT PROCESS
1665351,100103996,PERMIT - EASY PERMIT PROCESS
1665353,100103997,PERMIT - ELECTRIC WIRING
1665364,100104000,PERMIT - EASY PERMIT PROCESS
1665366,100104001,PERMIT - EASY PERMIT PROCESS
1665370,100104002,PERMIT - EASY PERMIT PROCESS
1665372,100104003,PERMIT - RENOVATION/ALTERATION
1665373,100104004,PERMIT - ELECTRIC WIRING
1665400,100104020,PERMIT - EASY PERMIT PROCESS
1665377,100104006,PERMIT - EASY PERMIT PROCESS
1665382,100104008,PERMIT - NEW CONSTRUCTION
1665383,100104009,PERMIT - EASY PERMIT PROCESS
1665384,100104010,PERMIT - NEW CONSTRUCTION
1665392,100104014,PERMIT - RENOVATION/ALTERATION
1665393,100104015,PERMIT - NEW CONSTRUCTION
1665394,100104016,PERMIT - RENOVATION/ALTERATION
1665397,100104017,PERMIT - PORCH CONSTRUCTION
1665399,100104019,PERMIT - NEW CONSTRUCTION
1665401,100104021,PERMIT - NEW CONSTRUCTION
1665403,100104022,PERMIT - EASY PERMIT PROCESS
1665404,100104023,PERMIT - NEW CONSTRUCTION
1665412,100104026,PERMIT - EASY PERMIT PROCESS
1665414,100104028,PERMIT - ELECTRIC WIRING
1665415,100104029,PERMIT - RENOVATION/ALTERATION
1665417,100104031,PERMIT - RENOVATION/ALTERATION
1665418,100104032,PERMIT - EASY PERMIT PROCESS
1665423,100104035,PERMIT - ELECTRIC WIRING
1665424,100104036,PERMIT - EASY PERMIT PROCESS
1665425,100104037,PERMIT - RENOVATION/ALTERATION
1665426,100104038,PERMIT - NEW CONSTRUCTION
1665427,100104039,PERMIT - EASY PERMIT PROCESS
1665428,100104040,PERMIT - PORCH CONSTRUCTION
1665433,100104042,PERMIT - RENOVATION/ALTERATION
1665436,100104044,PERMIT - ELECTRIC WIRING
1665437,100104045,PERMIT - RENOVATION/ALTERATION
1665441,100104048,PERMIT - RENOVATION/ALTERATION
1665443,100104049,PERMIT - EASY PERMIT PROCESS
1665446,100104050,PERMIT - EASY PERMIT PROCESS
1665447,100104051,PERMIT - ELECTRIC WIRING
1665449,100104052,PERMIT - EASY PERMIT PROCESS
1665453,100104054,PERMIT - ELECTRIC WIRING
1665456,100104056,PERMIT - ELECTRIC WIRING
1665460,100104058,PERMIT - EASY PERMIT PROCESS
1665461,100104059,PERMIT - EASY PERMIT PROCESS
1665462,100104060,PERMIT - NEW CONSTRUCTION
1665463,100104061,PERMIT - EASY PERMIT PROCESS
1665464,100104062,PERMIT - ELECTRIC WIRING
1665465,100104063,PERMIT - EASY PERMIT PROCESS
1665466,100104064,PERMIT - ELECTRIC WIRING
1665467,100104065,PERMIT - NEW CONSTRUCTION
1665468,100104066,PERMIT - EASY PERMIT PROCESS
1665470,100104067,PERMIT - ELECTRIC WIRING
1665472,100104068,PERMIT - EASY PERMIT PROCESS
1665477,100104071,PERMIT - ELECTRIC WIRING
1665478,100104072,PERMIT - EASY PERMIT PROCESS
1665480,100104073,PERMIT - RENOVATION/ALTERATION
1665484,100104076,PERMIT - RENOVATION/ALTERATION
1665488,100104078,PERMIT - ELECTRIC WIRING
1665512,100104080,PERMIT - EASY PERMIT PROCESS
1665516,100104081,PERMIT - ELECTRIC WIRING
1665532,100104097,PERMIT - ELECTRIC WIRING
1665518,100104083,PERMIT - RENOVATION/ALTERATION
1665520,100104085,PERMIT - ELECTRIC WIRING
1665521,100104086,PERMIT - RENOVATION/ALTERATION
1665522,100104087,PERMIT - ELECTRIC WIRING
1665523,100104088,PERMIT - ELECTRIC WIRING
1665524,100104089,PERMIT - RENOVATION/ALTERATION
1665525,100104090,PERMIT - ELECTRIC WIRING
1665526,100104091,PERMIT - ELECTRIC WIRING
1665527,100104092,PERMIT - ELECTRIC WIRING
1665528,100104093,PERMIT - ELECTRIC WIRING
1665529,100104094,PERMIT - ELECTRIC WIRING
1665530,100104095,PERMIT - ELECTRIC WIRING
1665531,100104096,PERMIT - ELECTRIC WIRING
1685442,100116055,PERMIT - SIGNS
1665533,100104098,PERMIT - ELECTRIC WIRING
1665534,100104099,PERMIT - ELECTRIC WIRING
1665536,100104101,PERMIT - ELECTRIC WIRING
1665537,100104102,PERMIT - ELECTRIC WIRING
1665538,100104103,PERMIT - ELECTRIC WIRING
1665539,100104104,PERMIT - ELECTRIC WIRING
1665540,100104105,PERMIT - RENOVATION/ALTERATION
1665541,100104106,PERMIT - RENOVATION/ALTERATION
1665542,100104107,PERMIT - RENOVATION/ALTERATION
1665545,100104109,PERMIT - ELECTRIC WIRING
1665565,100104110,PERMIT - RENOVATION/ALTERATION
1665582,100104128,PERMIT - ELECTRIC WIRING
1665588,100104129,PERMIT - EASY PERMIT PROCESS
1665590,100104130,PERMIT - ELECTRIC WIRING
1665593,100104131,PERMIT - NEW CONSTRUCTION
1665596,100104132,PERMIT - RENOVATION/ALTERATION
1665602,100104135,PERMIT - PORCH CONSTRUCTION
1665604,100104136,PERMIT - ELECTRIC WIRING
1665607,100104137,PERMIT - ELECTRIC WIRING
1665609,100104139,PERMIT - ELECTRIC WIRING
1665610,100104140,PERMIT - RENOVATION/ALTERATION
1665611,100104141,PERMIT - EASY PERMIT PROCESS
1665612,100104142,PERMIT - EASY PERMIT PROCESS
1665614,100104144,PERMIT - RENOVATION/ALTERATION
1665618,100104145,PERMIT - ELECTRIC WIRING
1665619,100104146,PERMIT - ELECTRIC WIRING
1665620,100104147,PERMIT - ELECTRIC WIRING
1665622,100104148,PERMIT - PORCH CONSTRUCTION
1665626,100104150,PERMIT - ELECTRIC WIRING
1665628,100104151,PERMIT - RENOVATION/ALTERATION
1665629,100104152,PERMIT - PORCH CONSTRUCTION
1665630,100104153,PERMIT - EASY PERMIT PROCESS
1665631,100104154,PERMIT - ELECTRIC WIRING
1665634,100104155,PERMIT - EASY PERMIT PROCESS
1665635,100104156,PERMIT - ELECTRIC WIRING
1665636,100104157,PERMIT - PORCH CONSTRUCTION
1665638,100104159,PERMIT - EASY PERMIT PROCESS
1665639,100104160,PERMIT - ELECTRIC WIRING
1665643,100104161,PERMIT - ELECTRIC WIRING
1665644,100104162,PERMIT - WRECKING/DEMOLITION
1665645,100104163,PERMIT - ELECTRIC WIRING
1665646,100104164,PERMIT - RENOVATION/ALTERATION
1665648,100104166,PERMIT - RENOVATION/ALTERATION
1665649,100104167,PERMIT - ELECTRIC WIRING
1665651,100104169,PERMIT - ELECTRIC WIRING
1665653,100104171,PERMIT - PORCH CONSTRUCTION
1665654,100104172,PERMIT - ELECTRIC WIRING
1665656,100104174,PERMIT - EASY PERMIT PROCESS
1665658,100104176,PERMIT - RENOVATION/ALTERATION
1665662,100104179,PERMIT - EASY PERMIT PROCESS
1665665,100104181,PERMIT - EASY PERMIT PROCESS
1665667,100104183,PERMIT - ELECTRIC WIRING
1665669,100104185,PERMIT - RENOVATION/ALTERATION
1665670,100104186,PERMIT - EASY PERMIT PROCESS
1665671,100104187,PERMIT - RENOVATION/ALTERATION
1665672,100104188,PERMIT - RENOVATION/ALTERATION
1665673,100104189,PERMIT - RENOVATION/ALTERATION
1665674,100104190,PERMIT - RENOVATION/ALTERATION
1665675,100104191,PERMIT - RENOVATION/ALTERATION
1665677,100104192,PERMIT - ELECTRIC WIRING
1665679,100104194,PERMIT - EASY PERMIT PROCESS
1665683,100104196,PERMIT - EASY PERMIT PROCESS
1665687,100104199,PERMIT - PORCH CONSTRUCTION
1665688,100104200,PERMIT - EASY PERMIT PROCESS
1665690,100104202,PERMIT - RENOVATION/ALTERATION
1665694,100104204,PERMIT - RENOVATION/ALTERATION
1665698,100104208,PERMIT - ELECTRIC WIRING
1665700,100104210,PERMIT - PORCH CONSTRUCTION
1665703,100104213,PERMIT - ELECTRIC WIRING
1665706,100104215,PERMIT - NEW CONSTRUCTION
1665707,100104216,PERMIT - EASY PERMIT PROCESS
1665710,100104218,PERMIT - NEW CONSTRUCTION
1665713,100104219,PERMIT - RENOVATION/ALTERATION
1665714,100104220,PERMIT - RENOVATION/ALTERATION
1665716,100104222,PERMIT - RENOVATION/ALTERATION
1665717,100104223,PERMIT - RENOVATION/ALTERATION
1665721,100104226,PERMIT - EASY PERMIT PROCESS
1665722,100104227,PERMIT - RENOVATION/ALTERATION
1665723,100104228,PERMIT - EASY PERMIT PROCESS
1665724,100104229,PERMIT - ELECTRIC WIRING
1665728,100104231,PERMIT - RENOVATION/ALTERATION
1665730,100104233,PERMIT - ELECTRIC WIRING
1665731,100104234,PERMIT - ELECTRIC WIRING
1665732,100104235,PERMIT - ELECTRIC WIRING
1665733,100104236,PERMIT - NEW CONSTRUCTION
1665735,100104238,PERMIT - WRECKING/DEMOLITION
1665736,100104239,PERMIT - EASY PERMIT PROCESS
1665739,100104241,PERMIT - ELECTRIC WIRING
1665741,100104242,PERMIT - NEW CONSTRUCTION
1665742,100104243,PERMIT - ELECTRIC WIRING
1665743,100104244,PERMIT - ELECTRIC WIRING
1665744,100104245,PERMIT - ELECTRIC WIRING
1665745,100104246,PERMIT - ELECTRIC WIRING
1665746,100104247,PERMIT - ELECTRIC WIRING
1665747,100104248,PERMIT - EASY PERMIT PROCESS
1665783,100104281,PERMIT - ELECTRIC WIRING
1665748,100104249,PERMIT - EASY PERMIT PROCESS
1665749,100104250,PERMIT - ELECTRIC WIRING
1665750,100104251,PERMIT - RENOVATION/ALTERATION
1665751,100104252,PERMIT - ELECTRIC WIRING
1665752,100104253,PERMIT - ELECTRIC WIRING
1665753,100104254,PERMIT - EASY PERMIT PROCESS
1665754,100104255,PERMIT - ELECTRIC WIRING
1665755,100104256,PERMIT - ELECTRIC WIRING
1665756,100104257,PERMIT - RENOVATION/ALTERATION
1665757,100104258,PERMIT - NEW CONSTRUCTION
1665758,100104259,PERMIT - ELECTRIC WIRING
1665760,100104261,PERMIT - ELECTRIC WIRING
1665761,100104262,PERMIT - ELECTRIC WIRING
1665762,100104263,PERMIT - EASY PERMIT PROCESS
1665764,100104265,PERMIT - ELECTRIC WIRING
1665765,100104266,PERMIT - ELECTRIC WIRING
1665766,100104267,PERMIT - ELECTRIC WIRING
1665767,100104268,PERMIT - ELECTRIC WIRING
1665768,100104269,PERMIT - EASY PERMIT PROCESS
1665769,100104270,PERMIT - ELECTRIC WIRING
1665771,100104271,PERMIT - ELECTRIC WIRING
1665772,100104272,PERMIT - ELECTRIC WIRING
1665773,100104273,PERMIT - ELECTRIC WIRING
1665775,100104275,PERMIT - ELECTRIC WIRING
1665776,100104276,PERMIT - ELECTRIC WIRING
1665777,100104277,PERMIT - ELECTRIC WIRING
1665778,100104278,PERMIT - ELECTRIC WIRING
1665779,100104279,PERMIT - ELECTRIC WIRING
1665781,100104280,PERMIT - ELECTRIC WIRING
1665785,100104282,PERMIT - PORCH CONSTRUCTION
1665786,100104283,PERMIT - ELECTRIC WIRING
1665788,100104284,PERMIT - ELECTRIC WIRING
1665789,100104285,PERMIT - NEW CONSTRUCTION
1665794,100104286,PERMIT - ELECTRIC WIRING
1665795,100104287,PERMIT - RENOVATION/ALTERATION
1665800,100104288,PERMIT - ELECTRIC WIRING
1665803,100104289,PERMIT - EASY PERMIT PROCESS
1665805,100104291,PERMIT - ELECTRIC WIRING
1665806,100104292,PERMIT - EASY PERMIT PROCESS
1665808,100104293,PERMIT - EASY PERMIT PROCESS
1665809,100104294,PERMIT - ELECTRIC WIRING
1665815,100104298,PERMIT - ELECTRIC WIRING
1665818,100104299,PERMIT - PORCH CONSTRUCTION
1665819,100104300,PERMIT - PORCH CONSTRUCTION
1665827,100104304,PERMIT - ELECTRIC WIRING
1665828,100104305,PERMIT - ELECTRIC WIRING
1665829,100104306,PERMIT - RENOVATION/ALTERATION
1665830,100104307,PERMIT - EASY PERMIT PROCESS
1665831,100104308,PERMIT - EASY PERMIT PROCESS
1665832,100104309,PERMIT - PORCH CONSTRUCTION
1665835,100104310,PERMIT - ELECTRIC WIRING
1665840,100104313,PERMIT - ELECTRIC WIRING
1665841,100104314,PERMIT - ELECTRIC WIRING
1665844,100104316,PERMIT - ELECTRIC WIRING
1665845,100104317,PERMIT - EASY PERMIT PROCESS
1665846,100104318,PERMIT - ELECTRIC WIRING
1665847,100104319,PERMIT - RENOVATION/ALTERATION
1665850,100104320,PERMIT - EASY PERMIT PROCESS
1665851,100104321,PERMIT - RENOVATION/ALTERATION
1665852,100104322,PERMIT - RENOVATION/ALTERATION
1665858,100104323,PERMIT - NEW CONSTRUCTION
1665859,100104324,PERMIT - ELECTRIC WIRING
1665860,100104325,PERMIT - RENOVATION/ALTERATION
1665862,100104326,PERMIT - WRECKING/DEMOLITION
1665864,100104327,PERMIT - EASY PERMIT PROCESS
1665867,100104328,PERMIT - WRECKING/DEMOLITION
1665878,100104330,PERMIT - RENOVATION/ALTERATION
1665879,100104331,PERMIT - ELECTRIC WIRING
1665888,100104333,PERMIT - ELECTRIC WIRING
1665889,100104334,PERMIT - ELECTRIC WIRING
1665904,100104335,PERMIT - NEW CONSTRUCTION
1665911,100104336,PERMIT - RENOVATION/ALTERATION
1665914,100104338,PERMIT - RENOVATION/ALTERATION
1665920,100104339,PERMIT - NEW CONSTRUCTION
1665921,100104340,PERMIT - RENOVATION/ALTERATION
1665923,100104342,PERMIT - NEW CONSTRUCTION
1665992,100104356,PERMIT - ELECTRIC WIRING
1665924,100104343,PERMIT - NEW CONSTRUCTION
1665925,100104344,PERMIT - NEW CONSTRUCTION
1665962,100104345,PERMIT - NEW CONSTRUCTION
1665981,100104347,PERMIT - RENOVATION/ALTERATION
1665982,100104348,PERMIT - RENOVATION/ALTERATION
1665984,100104349,PERMIT - RENOVATION/ALTERATION
1665986,100104351,PERMIT - ELECTRIC WIRING
1665989,100104353,PERMIT - ELECTRIC WIRING
1665991,100104355,PERMIT - ELECTRIC WIRING
1666003,100104366,PERMIT - NEW CONSTRUCTION
1666005,100104367,PERMIT - ELECTRIC WIRING
1666006,100104368,PERMIT - EASY PERMIT PROCESS
1666008,100104370,PERMIT - ELECTRIC WIRING
1666009,100104371,PERMIT - EASY PERMIT PROCESS
1666010,100104372,PERMIT - EASY PERMIT PROCESS
1666011,100104373,PERMIT - EASY PERMIT PROCESS
1666018,100104374,PERMIT - ELECTRIC WIRING
1666021,100104377,PERMIT - EASY PERMIT PROCESS
1666022,100104378,PERMIT - ELECTRIC WIRING
1666025,100104379,PERMIT - RENOVATION/ALTERATION
1666028,100104381,PERMIT - ELECTRIC WIRING
1666030,100104383,PERMIT - EASY PERMIT PROCESS
1666031,100104384,PERMIT - EASY PERMIT PROCESS
1666034,100104385,PERMIT - ELECTRIC WIRING
1666035,100104386,PERMIT - EASY PERMIT PROCESS
1666036,100104387,PERMIT - EASY PERMIT PROCESS
